,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
0,0.497,0.181,7,-20.212,1,0.0519,0.99,0.922,0.0733,0.319,148.077,audio_features,0u0YnjJ2aHyDUXNhYREmwH,spotify:track:0u0YnjJ2aHyDUXNhYREmwH,https://api.spotify.com/v1/tracks/0u0YnjJ2aHyDUXNhYREmwH,https://api.spotify.com/v1/audio-analysis/0u0YnjJ2aHyDUXNhYREmwH,238960,4,Days We All Have
0,0.265,0.0282,9,-27.958,0,0.0476,0.985,0.874,0.0941,0.128,65.088,audio_features,4U84wHDv0chT6uIydsaxlO,spotify:track:4U84wHDv0chT6uIydsaxlO,https://api.spotify.com/v1/tracks/4U84wHDv0chT6uIydsaxlO,https://api.spotify.com/v1/audio-analysis/4U84wHDv0chT6uIydsaxlO,204107,4,Aots3-Pf2
0,0.47,0.119,9,-16.318,0,0.0294,0.908,0.667,0.0969,0.0666,74.151,audio_features,75noxAKSPc5wUqcyj4NILb,spotify:track:75noxAKSPc5wUqcyj4NILb,https://api.spotify.com/v1/tracks/75noxAKSPc5wUqcyj4NILb,https://api.spotify.com/v1/audio-analysis/75noxAKSPc5wUqcyj4NILb,179827,4,Rei I
0,0.309,0.0423,6,-24.4,0,0.0565,0.993,0.923,0.0893,0.207,67.534,audio_features,0YTQNc3FlK18Y7tPlXCC22,spotify:track:0YTQNc3FlK18Y7tPlXCC22,https://api.spotify.com/v1/tracks/0YTQNc3FlK18Y7tPlXCC22,https://api.spotify.com/v1/audio-analysis/0YTQNc3FlK18Y7tPlXCC22,205627,5,父子
0,0.339,0.0333,9,-26.268,0,0.0455,0.956,0.608,0.048,0.0518,84.059,audio_features,0vMseaKjzbLdfl62kwjjn6,spotify:track:0vMseaKjzbLdfl62kwjjn6,https://api.spotify.com/v1/tracks/0vMseaKjzbLdfl62kwjjn6,https://api.spotify.com/v1/audio-analysis/0vMseaKjzbLdfl62kwjjn6,177507,3,tfpf1
0,0.302,0.0937,7,-18.32,1,0.034,0.926,0.911,0.0959,0.0791,139.723,audio_features,1RltkY2HWYsjvNBw24FLNm,spotify:track:1RltkY2HWYsjvNBw24FLNm,https://api.spotify.com/v1/tracks/1RltkY2HWYsjvNBw24FLNm,https://api.spotify.com/v1/audio-analysis/1RltkY2HWYsjvNBw24FLNm,199707,4,ナットキングバラード
0,0.175,0.126,10,-21.728,0,0.0415,0.944,0.82,0.108,0.0326,68.391,audio_features,2tR6AX7kCnmcmXyaLVccoQ,spotify:track:2tR6AX7kCnmcmXyaLVccoQ,https://api.spotify.com/v1/tracks/2tR6AX7kCnmcmXyaLVccoQ,https://api.spotify.com/v1/audio-analysis/2tR6AX7kCnmcmXyaLVccoQ,176707,5,White Gloves (Reprise)
0,0.336,0.222,8,-19.924,0,0.0336,0.813,0.802,0.137,0.1,65.014,audio_features,1ykfLUULxtgmMOgk3A4yM6,spotify:track:1ykfLUULxtgmMOgk3A4yM6,https://api.spotify.com/v1/tracks/1ykfLUULxtgmMOgk3A4yM6,https://api.spotify.com/v1/audio-analysis/1ykfLUULxtgmMOgk3A4yM6,183053,3,Midnight
0,0.284,0.146,0,-15.628,1,0.0355,0.927,0.836,0.11,0.143,95.305,audio_features,535Kkqb57SJLNyFdZwefZQ,spotify:track:535Kkqb57SJLNyFdZwefZQ,https://api.spotify.com/v1/tracks/535Kkqb57SJLNyFdZwefZQ,https://api.spotify.com/v1/audio-analysis/535Kkqb57SJLNyFdZwefZQ,211413,4,"Tori no Hito - Ending (From ""Kaze no Tani no Naushicaa"")"
0,0.413,0.465,2,-4.234,0,0.0349,0.91,0.0565,0.119,0.701,187.993,audio_features,6AP96IuujQWf7QfFraG0LH,spotify:track:6AP96IuujQWf7QfFraG0LH,https://api.spotify.com/v1/tracks/6AP96IuujQWf7QfFraG0LH,https://api.spotify.com/v1/audio-analysis/6AP96IuujQWf7QfFraG0LH,174747,3,人生のメリーゴーランド
0,0.526,0.0344,7,-27.855,0,0.11,0.996,0.924,0.118,0.208,67.101,audio_features,3Lsdp3mbD27MjxvTeFm0v3,spotify:track:3Lsdp3mbD27MjxvTeFm0v3,https://api.spotify.com/v1/tracks/3Lsdp3mbD27MjxvTeFm0v3,https://api.spotify.com/v1/audio-analysis/3Lsdp3mbD27MjxvTeFm0v3,71800,4,You're in Love
0,0.205,0.138,8,-22.604,0,0.0389,0.941,0.744,0.0785,0.0356,87.763,audio_features,3EnWaXFfODVvdajJ1ITwhf,spotify:track:3EnWaXFfODVvdajJ1ITwhf,https://api.spotify.com/v1/tracks/3EnWaXFfODVvdajJ1ITwhf,https://api.spotify.com/v1/audio-analysis/3EnWaXFfODVvdajJ1ITwhf,228480,4,a Man
0,0.347,0.0406,9,-37.544,1,0.033,0.569,0.03,0.0521,0.066,134.271,audio_features,0o2BUXzLorm7OGFJpfXr29,spotify:track:0o2BUXzLorm7OGFJpfXr29,https://api.spotify.com/v1/tracks/0o2BUXzLorm7OGFJpfXr29,https://api.spotify.com/v1/audio-analysis/0o2BUXzLorm7OGFJpfXr29,97120,4,Cradle Song
0,0.163,0.269,6,-12.613,0,0.0394,0.969,0.939,0.117,0.144,83.084,audio_features,0vxpS3kow8NBsxLG8rjf0j,spotify:track:0vxpS3kow8NBsxLG8rjf0j,https://api.spotify.com/v1/tracks/0vxpS3kow8NBsxLG8rjf0j,https://api.spotify.com/v1/audio-analysis/0vxpS3kow8NBsxLG8rjf0j,180088,4,Avatar The Legend of Korra Ending Theme
0,0.82,0.191,5,-20.587,0,0.0613,0.974,0.927,0.0804,0.218,143.998,audio_features,0vTlJdcmz1jOFgfbUtiBku,spotify:track:0vTlJdcmz1jOFgfbUtiBku,https://api.spotify.com/v1/tracks/0vTlJdcmz1jOFgfbUtiBku,https://api.spotify.com/v1/audio-analysis/0vTlJdcmz1jOFgfbUtiBku,222709,4,The Path of the Wind
0,0.48,0.0848,7,-19.501,0,0.0703,0.989,0.918,0.164,0.116,68.564,audio_features,3chgZjxHggI6ESROW6kiIA,spotify:track:3chgZjxHggI6ESROW6kiIA,https://api.spotify.com/v1/tracks/3chgZjxHggI6ESROW6kiIA,https://api.spotify.com/v1/audio-analysis/3chgZjxHggI6ESROW6kiIA,196120,4,KK1PfVer
0,0.179,0.421,5,-7.51,1,0.0347,0.0636,0.752,0.201,0.049,76.853,audio_features,1ADsAp80fs3TVEkRnqfJje,spotify:track:1ADsAp80fs3TVEkRnqfJje,https://api.spotify.com/v1/tracks/1ADsAp80fs3TVEkRnqfJje,https://api.spotify.com/v1/audio-analysis/1ADsAp80fs3TVEkRnqfJje,154613,3,Fairy Tail Main Theme - Slow ver.
0,0.267,0.222,2,-16.166,0,0.0335,0.935,0.92,0.32,0.0375,149.585,audio_features,7jxI8GVCxsQl2b5MeZkN3z,spotify:track:7jxI8GVCxsQl2b5MeZkN3z,https://api.spotify.com/v1/tracks/7jxI8GVCxsQl2b5MeZkN3z,https://api.spotify.com/v1/audio-analysis/7jxI8GVCxsQl2b5MeZkN3z,199640,4,Ling Ya
0,0.454,0.433,7,-11.0,1,0.0347,0.718,0.0249,0.149,0.444,117.973,audio_features,3yDPxHA7yKZA1Wua6VG0lE,spotify:track:3yDPxHA7yKZA1Wua6VG0lE,https://api.spotify.com/v1/tracks/3yDPxHA7yKZA1Wua6VG0lE,https://api.spotify.com/v1/audio-analysis/3yDPxHA7yKZA1Wua6VG0lE,140853,4,Blue Sky(2012 Version)
